Price,Close,High,Low,Open,Volume
Ticker,0388.HK,0388.HK,0388.HK,0388.HK,0388.HK
Date,,,,,
2025-01-14,269.7000732421875,271.99864751645333,263.37897206698824,263.7620629080396,5515397
2025-01-15,270.46624755859375,272.5732909689309,267.59302248701954,270.0831567279752,3851521
2025-01-16,274.6802978515625,277.3619920505387,272.3817237009801,273.91411621068704,5342900
2025-01-17,275.446533203125,277.1704566623016,272.95639880701316,273.53104970272494,3010186
2025-01-20,281.1929626464844,285.5985802130706,280.23522096800724,280.8098718206848,7076136
2025-01-21,281.5760803222656,284.4493056316765,278.70285501285474,284.4493056316765,3163059
2025-01-22,280.2352294921875,282.53380374485926,279.08592775187293,281.0014111670923,4646233
2025-01-23,281.00140380859375,288.4718064690986,280.2352221537527,283.1084472013415,5594647
2025-01-24,287.8971862792969,290.19576071660873,282.7253864883552,285.98170271021036,7969142
2025-01-27,289.81268310546875,292.6859085905303,288.28029033451037,290.3873340480733,5981389
2025-01-28,290.19573974609375,290.19573974609375,290.19573974609375,290.19573974609375,0
2025-02-03,288.85491943359375,288.85491943359375,281.0014253437974,284.25774146836216,5776779
2025-02-04,298.8153991699219,298.8153991699219,290.0041641698828,290.19572419386645,10245455
2025-02-05,292.8774108886719,297.4745887537114,290.5788365701312,297.4745887537114,4928588
2025-02-06,295.94219970703125,295.94219970703125,291.34505101441613,294.79289791989817,3680742
2025-02-07,303.2210388183594,305.90270398227324,294.0267123267204,296.8999375286102,11034699
2025-02-10,306.8604431152344,309.35057744802367,302.26329452236024,302.64638536710675,8664013
2025-02-11,304.5618591308594,313.94771605440116,303.60411743547934,310.11674927288095,8383454
2025-02-12,321.6096496582031,321.8012096884862,304.37029913917706,306.47734256046306,18157542
2025-02-13,312.0322265625,325.6321700621611,310.69139406077653,325.249079237091,20004332
2025-02-14,325.44061279296875,325.44061279296875,316.0547559734255,318.16179937109763,17173507
2025-02-17,326.39837646484375,333.4856887919131,321.0350460512196,329.65472179477666,13096595
2025-02-18,326.9729919433594,331.378609358456,322.95049456884504,326.3983411104415,11286843
2025-02-19,324.2913818359375,326.7815163808057,320.65194543098846,323.14207997585663,6870841
2025-02-20,313.7561950683594,320.843477990315,313.18154418756126,317.58716196973626,9225408
2025-02-21,335.9757995605469,336.93354132580265,317.3956151601764,321.80123312594486,22590766
2025-02-24,330.99554443359375,336.93352556361776,327.73922842965055,333.29411871708555,11959874
2025-02-25,329.2716064453125,332.9110426816769,319.31109795518717,321.41814152508016,10407773
2025-02-26,345.93634033203125,349.192656516835,329.84626099800687,329.84626099800687,20626924
2025-02-27,349.57574462890625,353.78980255418344,341.7222504556485,347.66026109669303,17552053
2025-02-28,335.2095947265625,345.36166258387266,331.37862792968747,341.7222265900671,15225066
2025-03-03,325.44061279296875,337.31663306645675,321.8012060820332,335.2095896687846,13377617
